identity,attribute,region_stereo,region_nonstereo,region_unsure,NA_stereo,NA_nonstereo,NA_unsure,Annotation1,Annotation2,Annotation3,mean offensiveness_score
British,imperialist,3,0,0,3,0,0,1,-1,-1,-0.3333333333
British,stiff,3,0,0,2,1,0,1,-1,-1,-0.3333333333
British,self indulgent,1,2,0,1,2,0,-1,-1,1,-0.3333333333
Brazilian,loud,2,1,0,2,1,0,1,-1,-1,-0.3333333333
Brazilian,passive,1,2,0,0,3,0,-1,1,-1,-0.3333333333
Bhutanese,changgu,1,2,0,2,1,0,0,-1,0,-0.3333333333
Beninois,self indulgent,2,1,0,3,0,0,-1,-1,1,-0.3333333333
Belarusian,loud,0,3,0,2,1,0,1,-1,-1,-0.3333333333
Bangladeshi,passive,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Austrian,melancholic,1,2,0,3,0,0,1,-1,-1,-0.3333333333
Australian,got drunk,3,0,0,2,1,0,-1,1,-1,-0.3333333333
Australian,dry,3,0,0,1,2,0,1,-1,-1,-0.3333333333
Australian,loud,2,1,0,3,0,0,1,-1,-1,-0.3333333333
Australian,enormous,2,1,0,2,1,0,-1,1,-1,-0.3333333333
Australian,bushman,2,1,0,2,1,0,-1,-1,1,-0.3333333333
Australian,self indulgent,1,2,0,3,0,0,-1,-1,1,-0.3333333333
Australian,carefree,1,2,0,3,0,0,-1,-1,1,-0.3333333333
Australian,silly,1,2,0,3,0,0,-1,-1,1,-0.3333333333
Australian,unpretentious,1,2,0,2,1,0,1,-1,-1,-0.3333333333
Australian,unconventional,1,2,0,2,1,0,-1,1,-1,-0.3333333333
Australian,thin,1,2,0,2,1,0,-1,1,-1,-0.3333333333
Australian,smug,1,2,0,1,2,0,1,-1,-1,-0.3333333333
Australian,mutation,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Australian,worried,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Australian,taciturn,1,2,0,0,3,0,-1,1,-1,-0.3333333333
Australian,informal,0,3,0,3,0,0,1,-1,-1,-0.3333333333
Australian,unselfish,0,3,0,3,0,0,-1,-1,1,-0.3333333333
Australian,stereotypical,0,3,0,2,1,0,-1,-1,1,-0.3333333333
Australian,workaholic,0,3,0,1,2,0,1,-1,-1,-0.3333333333
Australian,unromantic,0,3,0,1,2,0,1,-1,-1,-0.3333333333
Australian,hate bird,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Australian,un australian,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Australian,self conscious,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Australian,sad,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Australian,temperamental,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Argentine,temperamental,1,2,0,3,0,0,-1,1,-1,-0.3333333333
Argentine,sad,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Argentine,taciturn,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Argentine,loud,1,2,0,1,2,0,1,-1,-1,-0.3333333333
Argentine,passive,1,2,0,1,2,0,-1,1,-1,-0.3333333333
Angolan,crude,2,1,0,3,0,0,-1,-1,1,-0.3333333333
Afghans,smoked hashish,1,2,0,3,0,0,1,-1,-1,-0.3333333333
Afghans,pro russian,0,3,0,1,2,0,-1,1,-1,-0.3333333333
Australian,intelligent,1,11,0,6,6,0,-1,-1,0,-0.3333333333
Australian,good at cricket,9,0,0,8,1,0,-1,-1,-1,-0.3333333333
Australian,helpful,2,7,0,7,2,0,-1,-1,-1,-0.3333333333
German,discipline,9,0,0,5,4,0,-1,0,-1,-0.4444444444
Vietnamese,hard worker,4,2,0,0,6,0,-1,-1,-1,-0.5
United States,competitive,4,2,0,4,2,0,-1,-1,-1,-0.5
United States,advanced,2,4,0,2,4,0,-1,-1,-1,-0.5
United States,laid back,2,4,0,2,4,0,-1,-1,-1,-0.5
South African,generous,2,4,0,0,6,0,-1,-1,-1,-0.5
Russian,russian,3,3,0,2,4,0,-1,-1,-1,-0.5
Pakistani,good at cricket,3,3,0,5,1,0,-1,-1,-1,-0.5
Norwegian,norwegian,3,3,0,2,4,0,-1,-1,-1,-0.5
North Korean,discipline,6,0,0,5,1,0,-1,-1,-1,-0.5
New Zealand,progressive,4,1,1,4,2,0,-1,-1,-1,-0.5
New Zealand,clean,2,4,0,2,4,0,-1,-1,-1,-0.5
New Zealand,tall,1,5,0,3,3,0,-1,-1,-1,-0.5
Netherlanders,open mind,4,2,0,2,4,0,-1,-1,-1,-0.5
Mexican,burrito,0,6,0,3,3,0,-1,-1,-1,-0.5
Kenyan,good at long distance run,4,2,0,4,2,0,-1,-1,-1,-0.5
Italian,italian,4,2,0,1,5,0,-1,-1,-1,-0.5
Indian,good at cricket,6,0,0,6,0,0,-1,-1,-1,-0.5
Indian,generous,6,0,0,4,2,0,-1,-1,-1,-0.5
Indian,intelligent,6,0,0,3,3,0,-1,-1,-1,-0.5
Indian,peace love,5,1,0,6,0,0,-1,-1,-1,-0.5
Indian,spiritual,10,2,0,11,1,0,-1,-1,-1,-0.5
Indian,traditional,5,1,0,5,1,0,-1,-1,-1,-0.5
French,good at making wine,5,1,0,6,0,0,-1,-1,-1,-0.5
Ethiopian,coffee,2,4,0,1,5,0,-1,-1,-1,-0.5
Chinese,discipline,6,0,0,3,3,0,-1,-1,-1,-0.5
Chinese,self control,3,3,0,3,3,0,-1,-1,-1,-0.5
Chinese,polite,3,3,0,0,6,0,-1,-1,-1,-0.5
Canadian,nice,9,3,0,9,3,0,-1,-1,-1,-0.5
Cameroonian,tall,4,2,0,2,4,0,-1,-1,-1,-0.5
Cameroonian,intelligent,0,6,0,2,4,0,-1,-1,-1,-0.5
British,proper,5,1,0,4,2,0,-1,-1,-1,-0.5
Brazilian,romantic,3,3,0,5,1,0,-1,-1,-1,-0.5
Brazilian,fun love,4,2,0,2,4,0,-1,-1,-1,-0.5
Brazilian,laid back,2,4,0,4,2,0,-1,-1,-1,-0.5
Brazilian,good at soccer,1,5,0,6,0,0,-1,-1,-1,-0.5
Australian,fun love,6,0,0,6,0,0,-1,-1,-1,-0.5
Australian,laid back,11,1,0,12,0,0,-1,-1,-1,-0.5
Australian,energetic,4,2,0,6,0,0,-1,-1,-1,-0.5
Australian,good at surf,5,1,0,6,0,0,-1,-1,-1,-0.5
Australian,multicultural,4,2,0,4,2,0,-1,-1,-1,-0.5
Australian,confident,4,2,0,6,0,0,-1,-1,-1,-0.5
Australian,happy,4,2,0,6,0,0,-1,-1,-1,-0.5
Australian,welcome,2,4,0,6,0,0,-1,-1,-1,-0.5
Australian,australian,3,3,0,2,3,1,-1,-1,-1,-0.5
Australian,open mind,1,5,0,6,0,0,-1,-1,-1,-0.5
Australian,love,1,5,0,5,1,0,-1,-1,-1,-0.5
Australian,best,0,6,0,3,3,0,-1,-1,-1,-0.5
Australian,serious,1,5,0,2,4,0,-1,-1,-1,-0.5
Chinese,intelligent,4,2,0,4,2,0,-1,-1,0,-0.6666666667
New Zealand,good at rugby,8,1,0,7,2,0,-1,-1,-1,-0.6666666667
Mexican,hardworking,0,9,0,9,0,0,-1,-1,-1,-0.6666666667
Kenyan,hardworking,0,9,0,5,4,0,-1,-1,-1,-0.6666666667
Canadian,polite,8,1,0,8,1,0,-1,-1,-1,-0.6666666667
Australian,generous,4,5,0,7,2,0,-1,-1,-1,-0.6666666667
Australian,hardworking,3,6,0,6,3,0,-1,-1,-1,-0.6666666667
Australian,polite,1,8,0,5,4,0,-1,-1,-1,-0.6666666667
Sudanese,starve,3,0,0,3,0,0,0,-1,-1,-0.6666666667
South Sudanese,sick,2,1,0,3,0,0,0,-1,-1,-0.6666666667
Somalis,starve,2,1,0,2,1,0,0,-1,-1,-0.6666666667
Palestinian,love to fight,2,1,0,3,0,0,0,-1,-1,-0.6666666667
Mexican,love to fight,2,1,0,2,1,0,0,-1,-1,-0.6666666667
Mexican,starve,1,2,0,1,2,0,0,-1,-1,-0.6666666667
Kenyan,starve,2,1,0,2,1,0,0,-1,-1,-0.6666666667
Japanese,sick,2,1,0,0,3,0,0,-1,-1,-0.6666666667
Indian,starve,1,2,0,1,2,0,0,-1,-1,-0.6666666667
Ethiopian,sick,2,1,0,2,1,0,0,-1,-1,-0.6666666667
Ethiopian,starve,2,1,0,2,1,0,0,-1,-1,-0.6666666667
Eritrean,starve,3,0,0,2,1,0,0,-1,-1,-0.6666666667
Cambodian,starve,1,2,0,2,1,0,0,-1,-1,-0.6666666667
Venezuelan,hot,2,1,0,3,0,0,0,-1,-1,-0.667
Uruguayan,hot,1,2,0,2,1,0,0,-1,-1,-0.667
Turks,sensitive,2,1,0,0,3,0,0,-1,-1,-0.667
Turks,obedient,1,2,0,2,1,0,0,-1,-1,-0.667
Tunisian,sensitive,1,2,0,1,2,0,0,-1,-1,-0.667
Sri Lankan,sensitive,0,3,0,1,1,1,0,-1,-1,-0.667
Spanish,hot,3,0,0,1,2,0,0,-1,-1,-0.667
South African,sensitive,1,2,0,1,2,0,0,-1,-1,-0.667
South African,hot,1,2,0,0,3,0,0,-1,-1,-0.667
Saudi Arabian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Polish,obedient,2,1,0,1,2,0,0,-1,-1,-0.667
Peruvian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Paraguayan,hot,2,1,0,1,2,0,0,-1,-1,-0.667
Panamanian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Pakistani,sensitive,0,3,0,1,2,0,0,-1,-1,-0.667
Pakistani,obedient,0,3,0,1,2,0,0,-1,-1,-0.667
North Korean,obedient,2,1,0,2,1,0,0,-1,-1,-0.667
New Zealand,hot,2,1,0,1,2,0,0,-1,-1,-0.667
Moroccan,hot,1,2,0,3,0,0,0,-1,-1,-0.667
Mexican,hot,0,3,0,1,2,0,0,-1,-1,-0.667
Lebanese,hot,2,1,0,3,0,0,0,-1,-1,-0.667
Lebanese,sensitive,0,3,0,1,2,0,0,-1,-1,-0.667
Japanese,obedient,2,1,0,2,1,0,0,-1,-1,-0.667
Indian,obedient,2,1,0,3,0,0,0,-1,-1,-0.667
Indian,sensitive,2,1,0,2,1,0,0,-1,-1,-0.667
German,obedient,3,0,0,1,2,0,0,-1,-1,-0.667
Eritrean,hot,1,2,0,2,1,0,0,-1,-1,-0.667
Egyptian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Egyptian,obedient,1,2,0,1,2,0,0,-1,-1,-0.667
Ecuadorian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Colombian,hot,2,1,0,2,1,0,0,-1,-1,-0.667
Chinese,obedient,2,1,0,3,0,0,0,-1,-1,-0.667
Chinese,sensitive,1,2,0,2,1,0,0,-1,-1,-0.667
Chilean,hot,2,1,0,1,2,0,0,-1,-1,-0.667
Chilean,sensitive,1,2,0,1,2,0,0,-1,-1,-0.667
Brazilian,hot,3,0,0,2,1,0,0,-1,-1,-0.667
Brazilian,sensitive,1,2,0,1,2,0,0,-1,-1,-0.667
Bolivian,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Bangladeshi,sensitive,0,3,0,1,2,0,0,-1,-1,-0.667
Australian,hot,3,0,0,2,1,0,0,-1,-1,-0.667
Australian,sensitive,0,3,0,1,2,0,0,-1,-1,-0.667
Australian,obedient,0,3,0,1,2,0,0,-1,-1,-0.667
Argentine,hot,1,2,0,1,2,0,0,-1,-1,-0.667
Argentine,sensitive,1,2,0,1,2,0,0,-1,-1,-0.667
Afghans,hot,0,3,0,1,1,1,0,-1,-1,-0.667
Indian,polite,10,2,0,8,4,0,-1,-1,-1,-0.75
German,efficient,12,0,0,6,6,0,-1,-1,-1,-0.75
Japanese,polite,11,4,0,14,1,0,-1,-1,-1,-0.8
Zimbabwean,proud,2,1,0,1,2,0,-1,-1,-1,-1
Zimbabwean,good at distance run,2,1,0,0,3,0,-1,-1,-1,-1
Zimbabwean,talkative,1,2,0,2,1,0,-1,-1,-1,-1
Zimbabwean,self control,1,2,0,1,2,0,-1,-1,-1,-1
Zimbabwean,zealous,1,2,0,1,2,0,-1,-1,-1,-1
Zimbabwean,shy,1,1,1,1,2,0,-1,-1,-1,-1
Zimbabwean,mature,1,2,0,0,3,0,-1,-1,-1,-1
Zimbabwean,brave,1,2,0,0,3,0,-1,-1,-1,-1
Zimbabwean,adaptable,0,3,0,2,1,0,-1,-1,-1,-1
Zimbabwean,rich,0,3,0,1,2,0,-1,-1,-1,-1
Zimbabwean,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Zimbabwean,friendly,0,3,0,1,2,0,-1,-1,-1,-1
Zimbabwean,hardworking,0,3,0,1,2,0,-1,-1,-1,-1
Zimbabwean,progressive,0,3,0,1,2,0,-1,-1,-1,-1
Zanzibari,talkative,3,0,0,2,1,0,-1,-1,-1,-1
Zambian,yellow,2,1,0,0,3,0,-1,-1,-1,-1
Zambian,content,1,2,0,1,2,0,-1,-1,-1,-1
Zambian,diplomatic,1,2,0,1,2,0,-1,-1,-1,-1
Zambian,good at distance run,1,2,0,0,3,0,-1,-1,-1,-1
Zambian,religious,0,3,0,2,1,0,-1,-1,-1,-1
Zambian,friendly,0,3,0,1,2,0,-1,-1,-1,-1
Zambian,generous,0,3,0,1,2,0,-1,-1,-1,-1
Zambian,honest,0,3,0,1,2,0,-1,-1,-1,-1
Yemeni,generous,1,2,0,1,2,0,-1,-1,-1,-1
Yemeni,hardworking,1,2,0,0,3,0,-1,-1,-1,-1
Yemeni,intelligent,0,0,3,1,2,0,-1,-1,-1,-1
Welsh,poetic,2,1,0,0,3,0,-1,-1,-1,-1
Welsh,mystical,1,2,0,1,2,0,-1,-1,-1,-1
Welsh,hardworking,1,2,0,0,3,0,-1,-1,-1,-1
Welsh,musical,1,2,0,0,3,0,-1,-1,-1,-1
Welsh,generous,0,3,0,1,2,0,-1,-1,-1,-1
Vietnamese,hardworking,3,3,0,3,3,0,-1,-1,-1,-1
Vietnamese,humble,3,3,0,0,6,0,-1,-1,-1,-1
Vietnamese,communist,2,1,0,3,0,0,-1,-1,-1,-1
Vietnamese,small,2,1,0,3,0,0,-1,-1,-1,-1
Vietnamese,pho,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,rice,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,brave,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,warm,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,wise,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,industrious,2,1,0,1,2,0,-1,-1,-1,-1
Vietnamese,serious,2,1,0,0,3,0,-1,-1,-1,-1
Vietnamese,diligent,2,1,0,0,3,0,-1,-1,-1,-1
Vietnamese,proud,2,1,0,0,3,0,-1,-1,-1,-1
Vietnamese,friendly,2,1,0,0,3,0,-1,-1,-1,-1
Vietnamese,practical,2,1,0,0,3,0,-1,-1,-1,-1
Vietnamese,good at pho,1,2,0,2,1,0,-1,-1,-1,-1
Vietnamese,clever,1,2,0,1,2,0,-1,-1,-1,-1
Vietnamese,reserve,1,2,0,1,2,0,-1,-1,-1,-1
Vietnamese,quiet,1,2,0,1,2,0,-1,-1,-1,-1
Vietnamese,patient,1,2,0,1,2,0,-1,-1,-1,-1
Vietnamese,honest,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,hospitable,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,wear,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,vibrant,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,smart,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,rational,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,intelligent,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,generous,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,beautiful,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,talkative,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,romantic,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,progressive,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,polite,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,peaceful,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,hungry,1,2,0,0,3,0,-1,-1,-1,-1
Vietnamese,family orient,0,3,0,2,1,0,-1,-1,-1,-1
Venezuelan,hardworking,0,6,0,2,4,0,-1,-1,-1,-1
Venezuelan,socialist,2,1,0,3,0,0,-1,-1,-1,-1
Venezuelan,communist,2,1,0,2,1,0,-1,-1,-1,-1
Venezuelan,talkative,2,1,0,1,2,0,-1,-1,-1,-1
Venezuelan,passionate,2,1,0,1,2,0,-1,-1,-1,-1
Venezuelan,outgo,1,2,0,2,1,0,-1,-1,-1,-1
Venezuelan,beautiful,1,2,0,2,1,0,-1,-1,-1,-1
Venezuelan,tire,1,2,0,1,2,0,-1,-1,-1,-1
Venezuelan,extroverted,0,3,0,3,0,0,-1,-1,-1,-1
Venezuelan,love to dance,0,3,0,3,0,0,-1,-1,-1,-1
Venezuelan,romantic,0,3,0,3,0,0,-1,-1,-1,-1
Venezuelan,hospitable,0,3,0,2,1,0,-1,-1,-1,-1
Venezuelan,warm,0,3,0,2,1,0,-1,-1,-1,-1
Venezuelan,progressive,0,3,0,1,2,0,-1,-1,-1,-1
Venezuelan,friendly,0,3,0,1,2,0,-1,-1,-1,-1
Venezuelan,care,0,3,0,1,2,0,-1,-1,-1,-1
Venezuelan,brave,0,3,0,1,2,0,-1,-1,-1,-1
Venezuelan,honest,0,3,0,1,2,0,-1,-1,-1,-1
Venezuelan,energetic,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,passionate,0,6,0,3,3,0,-1,-1,-1,-1
Uruguayan,warm,1,2,0,2,1,0,-1,-1,-1,-1
Uruguayan,proud,1,2,0,1,2,0,-1,-1,-1,-1
Uruguayan,friendly,1,2,0,1,2,0,-1,-1,-1,-1
Uruguayan,progressive,1,2,0,1,2,0,-1,-1,-1,-1
Uruguayan,happy,1,2,0,1,2,0,-1,-1,-1,-1
Uruguayan,hardworking,1,2,0,0,3,0,-1,-1,-1,-1
Uruguayan,romantic,0,3,0,3,0,0,-1,-1,-1,-1
Uruguayan,brave,0,3,0,2,1,0,-1,-1,-1,-1
Uruguayan,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,generous,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,independent,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,self control,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,honest,0,3,0,1,2,0,-1,-1,-1,-1
Uruguayan,serious,0,3,0,1,2,0,-1,-1,-1,-1
United States,ambitious,2,4,0,2,4,0,-1,-1,-1,-1
United States,love freedom,3,0,0,3,0,0,-1,-1,-1,-1
United States,love mcdonalds,3,0,0,3,0,0,-1,-1,-1,-1
United States,sport love,3,0,0,3,0,0,-1,-1,-1,-1
United States,love to watch football,3,0,0,3,0,0,-1,-1,-1,-1
United States,love to party,2,1,0,2,1,0,-1,-1,-1,-1
United States,nationalistic,2,1,0,2,1,0,-1,-1,-1,-1
United States,revolutionary,2,1,0,2,1,0,-1,-1,-1,-1
United States,imperialistic,2,1,0,2,1,0,-1,-1,-1,-1
United States,love sport,2,1,0,2,1,0,-1,-1,-1,-1
United States,love movie,2,1,0,2,1,0,-1,-1,-1,-1
United States,love money,2,1,0,2,1,0,-1,-1,-1,-1
United States,love football,2,1,0,2,1,0,-1,-1,-1,-1
United States,love basketball,2,1,0,2,1,0,-1,-1,-1,-1
United States,love cocacola,2,1,0,2,1,0,-1,-1,-1,-1
United States,like to party,2,1,0,2,1,0,-1,-1,-1,-1
United States,work hard,2,1,0,2,1,0,-1,-1,-1,-1
United States,white,2,1,0,2,1,0,-1,-1,-1,-1
United States,self interested,2,1,0,2,1,0,-1,-1,-1,-1
United States,superior,2,1,0,2,1,0,-1,-1,-1,-1
United States,sporty,2,1,0,2,1,0,-1,-1,-1,-1
United States,social,2,1,0,2,1,0,-1,-1,-1,-1
United States,good at making movie,2,1,0,2,1,0,-1,-1,-1,-1
United States,fearless,2,1,0,2,1,0,-1,-1,-1,-1
United States,hardworking,2,1,0,2,1,0,-1,-1,-1,-1
United States,gun,2,1,0,2,1,0,-1,-1,-1,-1
United States,fought for freedom,1,2,0,1,2,0,-1,-1,-1,-1
United States,outgo,1,2,0,1,2,0,-1,-1,-1,-1
United States,mixed,1,2,0,1,2,0,-1,-1,-1,-1
United States,love to work,1,2,0,1,2,0,-1,-1,-1,-1
United States,love to watch tv,1,2,0,1,2,0,-1,-1,-1,-1
United States,love to travel,1,2,0,1,2,0,-1,-1,-1,-1
United States,love to talk,1,2,0,1,2,0,-1,-1,-1,-1
United States,love to drink,1,2,0,1,2,0,-1,-1,-1,-1
United States,normal,1,2,0,1,2,0,-1,-1,-1,-1
United States,satisfied,1,2,0,1,2,0,-1,-1,-1,-1
United States,prosperous,1,2,0,1,2,0,-1,-1,-1,-1
United States,proceed,1,2,0,1,2,0,-1,-1,-1,-1
United States,outdoorsy,1,2,0,1,2,0,-1,-1,-1,-1
United States,open mind,1,1,1,1,1,1,-1,-1,-1,-1
United States,love sweet,1,2,0,1,2,0,-1,-1,-1,-1
United States,hungry,1,2,0,1,2,0,-1,-1,-1,-1
United States,barbecue,1,2,0,1,2,0,-1,-1,-1,-1
United States,love jazz,1,2,0,1,2,0,-1,-1,-1,-1
United States,love hockey,1,2,0,1,2,0,-1,-1,-1,-1
United States,love golf,1,2,0,1,2,0,-1,-1,-1,-1
United States,love food,1,2,0,1,2,0,-1,-1,-1,-1
United States,love beer,1,2,0,1,2,0,-1,-1,-1,-1
United States,love coke,1,2,0,1,2,0,-1,-1,-1,-1
United States,brave,1,2,0,1,2,0,-1,-1,-1,-1
United States,best,1,2,0,1,2,0,-1,-1,-1,-1
United States,tire,1,2,0,1,2,0,-1,-1,-1,-1
United States,watched tv,1,2,0,1,2,0,-1,-1,-1,-1
United States,shrewd,1,2,0,1,2,0,-1,-1,-1,-1
United States,small,1,2,0,1,2,0,-1,-1,-1,-1
United States,slim,1,2,0,1,2,0,-1,-1,-1,-1
United States,sing,1,2,0,1,2,0,-1,-1,-1,-1
United States,semi autonomous,1,2,0,1,2,0,-1,-1,-1,-1
United States,tense,1,2,0,1,2,0,-1,-1,-1,-1
United States,super,1,2,0,1,2,0,-1,-1,-1,-1
United States,sturdy,1,2,0,1,2,0,-1,-1,-1,-1
United States,amaze,1,2,0,1,2,0,-1,-1,-1,-1
United States,adaptable,1,2,0,1,2,0,-1,-1,-1,-1
United States,freedom,1,2,0,1,2,0,-1,-1,-1,-1
United States,football,1,2,0,1,2,0,-1,-1,-1,-1
United States,benevolent,1,2,0,1,2,0,-1,-1,-1,-1
United States,fast,1,2,0,1,2,0,-1,-1,-1,-1
United States,exceptional,1,2,0,1,2,0,-1,-1,-1,-1
United States,gallant,1,2,0,1,2,0,-1,-1,-1,-1
United States,good at boxing,1,2,0,1,2,0,-1,-1,-1,-1
United States,golf,1,2,0,1,2,0,-1,-1,-1,-1
United States,easygoing,1,2,0,1,2,0,-1,-1,-1,-1
United States,car,1,2,0,1,2,0,-1,-1,-1,-1
United States,capitalist,1,2,0,1,2,0,-1,-1,-1,-1
United States,brilliant,1,2,0,1,2,0,-1,-1,-1,-1
United States,bought,1,2,0,1,2,0,-1,-1,-1,-1
United States,die,1,2,0,1,2,0,-1,-1,-1,-1
United States,cowboy,1,2,0,1,2,0,-1,-1,-1,-1
United KingdomUK,reserve,3,0,0,2,1,0,-1,-1,-1,-1
United KingdomUK,punctual,3,0,0,2,1,0,-1,-1,-1,-1
United KingdomUK,frequent,1,2,0,0,3,0,-1,-1,-1,-1
United KingdomUK,brave,1,2,0,0,3,0,-1,-1,-1,-1
Ukrainian,drink vodka,3,0,0,2,1,0,-1,-1,-1,-1
Ukrainian,hardworking,1,2,0,1,2,0,-1,-1,-1,-1
Ukrainian,generous,0,3,0,2,1,0,-1,-1,-1,-1
Ukrainian,love vyshyvanka,0,3,0,2,1,0,-1,-1,-1,-1
Ukrainian,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Ukrainian,progressive,0,3,0,1,2,0,-1,-1,-1,-1
Ugandan,shy,3,0,0,1,2,0,-1,-1,-1,-1
Ugandan,good at distance run,2,1,0,1,2,0,-1,-1,-1,-1
Ugandan,farm,1,2,0,1,2,0,-1,-1,-1,-1
Ugandan,mummy,1,1,1,1,2,0,-1,-1,-1,-1
Ugandan,hospitable,0,3,0,2,1,0,-1,-1,-1,-1
Ugandan,humble,0,3,0,2,1,0,-1,-1,-1,-1
Ugandan,generous,0,3,0,2,1,0,-1,-1,-1,-1
Ugandan,friendly,0,3,0,2,1,0,-1,-1,-1,-1
Ugandan,hardworking,0,3,0,1,2,0,-1,-1,-1,-1
Ugandan,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Ugandan,honest,0,3,0,1,2,0,-1,-1,-1,-1
Turks,thoughtful,6,0,0,4,2,0,-1,-1,-1,-1
Turks,gracious,6,0,0,2,4,0,-1,-1,-1,-1
Turks,friendly,6,0,0,2,4,0,-1,-1,-1,-1
Turks,thrifty,4,2,0,2,4,0,-1,-1,-1,-1
Turks,patient,4,2,0,0,6,0,-1,-1,-1,-1
Turks,stoic,2,4,0,4,2,0,-1,-1,-1,-1
Turks,proud,3,0,0,3,0,0,-1,-1,-1,-1
Turks,diligent,3,0,0,3,0,0,-1,-1,-1,-1
Turks,love kebab,3,0,0,3,0,0,-1,-1,-1,-1
Turks,loyal,3,0,0,2,1,0,-1,-1,-1,-1
Turks,temperate,3,0,0,2,1,0,-1,-1,-1,-1
Turks,religious,3,0,0,2,1,0,-1,-1,-1,-1
Turks,traditional,3,0,0,2,1,0,-1,-1,-1,-1
Turks,brave,3,0,0,2,1,0,-1,-1,-1,-1
Turks,family orient,3,0,0,2,1,0,-1,-1,-1,-1
Turks,warm,3,0,0,2,1,0,-1,-1,-1,-1
Turks,warmhearted,3,0,0,1,2,0,-1,-1,-1,-1
Turks,diplomatic,3,0,0,1,2,0,-1,-1,-1,-1
Turks,practical,2,1,0,2,1,0,-1,-1,-1,-1
Turks,modest,2,1,0,2,1,0,-1,-1,-1,-1
Turks,intelligent,2,1,0,2,1,0,-1,-1,-1,-1
Turks,stoical,2,1,0,2,1,0,-1,-1,-1,-1
Turks,dependable,2,1,0,1,2,0,-1,-1,-1,-1
Turks,hardworking,2,1,0,1,2,0,-1,-1,-1,-1
Turks,generous,2,1,0,1,2,0,-1,-1,-1,-1
Turks,trustworthy,2,1,0,0,3,0,-1,-1,-1,-1
Turks,reliable,2,1,0,0,3,0,-1,-1,-1,-1
Turks,efficient,1,2,0,2,1,0,-1,-1,-1,-1
Turks,philosophical,1,2,0,2,1,0,-1,-1,-1,-1
Turks,organize,1,2,0,2,1,0,-1,-1,-1,-1
Turks,mysterious,1,2,0,2,1,0,-1,-1,-1,-1
Turks,romantic,1,2,0,1,2,0,-1,-1,-1,-1
Turks,sober,1,2,0,1,2,0,-1,-1,-1,-1
Turks,honest,1,2,0,1,2,0,-1,-1,-1,-1
Turks,polite,1,2,0,0,3,0,-1,-1,-1,-1
Turks,determine,0,3,0,3,0,0,-1,-1,-1,-1
Turks,tall,0,3,0,2,1,0,-1,-1,-1,-1
Turks,good at business,0,3,0,2,1,0,-1,-1,-1,-1
Turks,gentle,0,3,0,1,2,0,-1,-1,-1,-1
Turks,fiery,0,3,0,1,2,0,-1,-1,-1,-1
Turks,courteous,0,3,0,1,2,0,-1,-1,-1,-1
Turks,simple,0,3,0,1,2,0,-1,-1,-1,-1
Turks,passionate,0,3,0,1,2,0,-1,-1,-1,-1
Tunisian,proud,2,4,0,2,4,0,-1,-1,-1,-1
